time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-21T15:43:54.160Z,38.8438339,-122.8356705,-0.73,0.32,md,11,130,0.005239,0.24,nc,nc73155051,2019-03-21T16:11:03.209Z,"10km WNW of Cobb, CA",earthquake,0.55,0.87,0.24,2,automatic,nc,nc
2019-03-21T15:43:04.340Z,40.7987,51.8125,48.92,4.6,mb,,100,5.432,0.72,us,us1000jjtz,2019-03-22T15:07:27.040Z,"129km NW of Turkmenbasy, Turkmenistan",earthquake,8.1,7.9,0.052,109,reviewed,us,us
2019-03-21T15:36:01.590Z,47.1272,-70.9096,14.73,2,ml,,94,0.579,0.29,us,us1000jk3i,2019-03-22T15:03:25.040Z,"9km N of Beaupre, Canada",earthquake,2.3,8.5,0.137,7,reviewed,us,us
2019-03-21T15:35:05.112Z,61.2378,-146.9988,0,1.5,ml,,,,0.54,ak,ak0193ok4s1b,2019-03-21T15:41:11.354Z,"36km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-21T15:33:37.260Z,47.5155,-117.365,-0.68,2.38,ml,8,306,,2,uw,uw61514571,2019-03-21T20:47:32.920Z,"16km SSE of Spokane, Washington",explosion,15.27,31.61,0.134509270465396,7,reviewed,uw,uw
2019-03-21T15:32:04.910Z,46.8854,-113.1773,15.73,3.1,ml,,89,0.217,0.38,us,us1000jjts,2019-03-23T16:53:57.651Z,"38km WSW of Lincoln, Montana",earthquake,2.4,7.9,0.044,68,reviewed,us,us
2019-03-21T15:31:39.170Z,-27.3809,-67.2491,131.26,4.8,mb,,85,1.762,1.27,us,us1000jjtr,2019-03-22T14:42:31.040Z,"29km NW of La Puerta de San Jose, Argentina",earthquake,6.4,11.3,0.168,13,reviewed,us,us
2019-03-21T15:26:09.480Z,33.4973333,-116.7823333,6.75,0.6,ml,28,66,0.02125,0.13,ci,ci38280215,2019-03-21T18:35:57.117Z,"10km NE of Aguanga, CA",earthquake,0.16,0.3,0.064,14,reviewed,ci,ci
2019-03-21T15:09:29.940Z,38.8105,-122.8238333,1.99,0.59,md,32,48,0.004482,0.05,nc,nc73155036,2019-03-21T22:39:04.331Z,"7km WNW of The Geysers, CA",earthquake,0.14,0.29,0.108,6,reviewed,nc,nc
2019-03-21T15:06:47.412Z,69.304,-144.4609,2.1,2.2,ml,,,,0.79,ak,ak0193ojyo9g,2019-03-21T15:20:17.066Z,"97km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-21T15:04:09.260Z,37.6381667,-118.864,5.34,-0.03,md,8,106,0.01916,0.05,nc,nc73155031,2019-03-21T16:10:55.539Z,"10km E of Mammoth Lakes, CA",earthquake,0.53,1.64,0.205,8,reviewed,nc,nc
2019-03-21T15:03:04.550Z,-7.7966,107.8505,63.85,4.7,mb,,36,2.65,1,us,us1000jjtn,2019-03-22T14:31:21.040Z,"11km SSW of Cibalieur, Indonesia",earthquake,3.6,5.8,0.068,67,reviewed,us,us
2019-03-21T15:02:08.750Z,38.8195,-122.8143311,1.85,0.55,md,14,85,0.005117,0.04,nc,nc73155026,2019-03-21T15:49:03.051Z,"7km NW of The Geysers, CA",earthquake,0.34,0.61,,1,automatic,nc,nc
2019-03-21T14:53:45.410Z,33.8938333,-116.2438333,4.41,1.29,ml,33,77,0.06653,0.22,ci,ci38280175,2019-03-21T18:28:35.713Z,"16km ENE of Thousand Palms, CA",earthquake,0.26,0.65,0.168,24,reviewed,ci,ci
2019-03-21T14:51:37.420Z,38.8079987,-122.8206635,2.87,0.56,md,11,128,0.006709,0.05,nc,nc73155021,2019-03-21T16:56:03.844Z,"6km WNW of The Geysers, CA",earthquake,0.49,1.39,,1,automatic,nc,nc
2019-03-21T14:51:31.860Z,38.7886658,-122.7636642,0.03,0.56,md,5,119,0.01799,0.01,nc,nc73155016,2019-03-21T16:29:03.126Z,"1km NNW of The Geysers, CA",earthquake,0.43,1.94,,1,automatic,nc,nc
2019-03-21T14:48:39.506Z,59.8525,-153.2123,125.7,1.9,ml,,,,0.75,ak,ak0193ojm7db,2019-03-21T14:56:21.484Z,"75km SSW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-21T14:47:48.020Z,38.827,-122.8555,2.85,0.38,md,8,185,0.001203,0.02,nc,nc73155011,2019-03-21T17:22:02.444Z,"10km WNW of The Geysers, CA",earthquake,0.5,0.41,,1,reviewed,nc,nc
2019-03-21T14:38:56.520Z,39.406,-110.3055,-1.96,1.78,ml,13,199,0.02361,0.09,uu,uu60317477,2019-03-21T18:13:51.750Z,"18km SSE of East Carbon City, Utah",earthquake,0.56,0.55,0.028,2,reviewed,uu,uu
2019-03-21T14:30:54.910Z,25.791,91.0486,10,4.3,mb,,169,0.762,1.08,us,us1000jjsb,2019-03-22T05:24:46.988Z,"37km NW of Nongstoin, India",earthquake,9.7,2,0.161,11,reviewed,us,us
2019-03-21T14:24:36.670Z,36.0285,-117.818,1.25,0.36,ml,10,91,0.04288,0.11,ci,ci38280119,2019-03-21T18:37:29.449Z,"12km E of Coso Junction, CA",earthquake,0.2,0.32,0.253,6,reviewed,ci,ci
2019-03-21T14:23:09.382Z,64.4843,-149.3988,16.8,1.1,ml,,,,0.39,ak,ak0193ojgs62,2019-03-21T14:25:45.489Z,"17km SW of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-21T14:03:25.114Z,63.5262,-146.5695,1,1.6,ml,,,,0.98,ak,ak0193ojcj19,2019-03-21T14:10:02.577Z,"70km SW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-21T14:01:41.720Z,37.803,-112.4781667,3.59,1.31,md,10,111,0.3327,0.26,uu,uu60317472,2019-03-22T17:13:30.830Z,"4km WSW of Panguitch, Utah",earthquake,1.11,31.61,0.387,6,reviewed,uu,uu
2019-03-21T13:58:35.320Z,38.7805,-122.7183333,0.66,0,md,8,85,0.01178,0.03,nc,nc73155006,2019-03-21T17:11:02.375Z,"2km WNW of Anderson Springs, CA",earthquake,0.38,0.69,,1,reviewed,nc,nc
2019-03-21T13:56:46.440Z,33.815,-117.638,5.19,2.22,ml,96,24,0.03109,0.19,ci,ci38280055,2019-03-21T18:20:11.870Z,"9km SW of Corona, CA",earthquake,0.13,0.28,0.164,99,reviewed,ci,ci
2019-03-21T13:51:36.840Z,38.7773333,-122.7196667,1.49,2.45,md,64,33,0.01343,0.07,nc,nc73155001,2019-03-23T13:19:36.296Z,"2km W of Anderson Springs, CA",earthquake,0.11,0.16,0.195,43,reviewed,nc,nc
2019-03-21T13:49:23.190Z,38.8371658,-122.7910004,1.68,0.63,md,11,112,0.001343,0.01,nc,nc73154991,2019-03-21T14:30:03.424Z,"6km WNW of Cobb, CA",earthquake,0.43,0.36,0.13,3,automatic,nc,nc
2019-03-21T13:48:10.450Z,19.4605,-155.7933333,28.19,1.84,md,46,83,0.09594,0.13,hv,hv70876722,2019-03-21T19:47:51.250Z,"7km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.67,0.072,21,reviewed,hv,hv
2019-03-21T13:46:42.394Z,62.8944,-148.8839,59.9,2.3,ml,,,,0.65,ak,ak0193oj0ckz,2019-03-21T13:56:29.197Z,"55km S of Cantwell, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-03-21T13:42:21.820Z,64.3941,-147.2231,0,1.5,ml,,,,0.71,ak,ak0193oizg5b,2019-03-21T13:54:48.118Z,"21km SW of Salcha, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-21T13:37:54.390Z,19.3436661,-155.4356689,7.28,1.92,ml,45,50,0.04832,0.13,hv,hv70876712,2019-03-21T13:43:37.780Z,"16km NNE of Pahala, Hawaii",earthquake,0.31,0.7,5.9,3,automatic,hv,hv
2019-03-21T13:26:03.820Z,45.8675,-111.3686667,6,0.84,ml,5,114,0.303,0.11,mb,mb80338414,2019-03-21T15:14:17.990Z,"3km WNW of Manhattan, Montana",earthquake,1.27,7.35,,0,reviewed,mb,mb
2019-03-21T13:24:28.910Z,38.757,-122.724,0.01,0.15,md,14,61,0.004635,0.05,nc,nc73154986,2019-03-21T16:56:03.290Z,"3km SW of Anderson Springs, CA",earthquake,0.14,0.3,0.036,4,reviewed,nc,nc
2019-03-21T13:04:37.252Z,69.257,-144.4305,0,1.8,ml,,,,1.2,ak,ak0193oirc3x,2019-03-21T13:15:09.205Z,"102km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-03-21T13:02:32.540Z,35.4563333,-118.479,0.31,1.36,ml,23,125,0.1714,0.16,ci,ci38280015,2019-03-21T15:32:08.075Z,"15km S of Bodfish, CA",earthquake,0.28,0.55,0.133,22,reviewed,ci,ci
2019-03-21T12:53:19.270Z,33.5255,-116.72,3.92,0.8,ml,31,40,0.04234,0.14,ci,ci38279991,2019-03-21T13:39:52.880Z,"5km SW of Anza, CA",earthquake,0.18,0.35,0.129,22,reviewed,ci,ci
2019-03-21T12:33:59.610Z,20.2236667,-155.8623333,26.78,2.28,md,61,118,0.05281,0.1,hv,hv70876657,2019-03-21T19:08:18.860Z,"3km WSW of Hawi, Hawaii",earthquake,0.56,0.45,0.076,25,reviewed,hv,hv
2019-03-21T12:28:24.390Z,15.5168,-95.4568,10,4.2,mb,,229,3.283,1.19,us,us1000jjri,2019-03-22T04:57:02.851Z,"76km SSW of Salina Cruz, Mexico",earthquake,10.8,2,0.093,32,reviewed,us,us
2019-03-21T12:24:53.670Z,35.5665,-118.4426667,8.4,1.18,ml,18,120,0.09941,0.09,ci,ci38279951,2019-03-21T18:39:32.037Z,"5km ESE of Bodfish, CA",earthquake,0.16,0.52,0.151,9,reviewed,ci,ci
2019-03-21T12:22:20.667Z,64.9424,-148.9668,20.9,1,ml,,,,0.2,ak,ak0193oi9q41,2019-03-21T12:26:50.797Z,"41km N of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-21T12:21:55.380Z,38.8491667,-111.405,-0.77,0.9,ml,8,123,0.07059,0.08,uu,uu60317467,2019-03-22T17:09:52.890Z,"35km SW of Ferron, Utah",earthquake,0.63,0.93,0.233,3,reviewed,uu,uu
2019-03-21T12:19:21.540Z,39.0468333,-110.9461667,2.37,1.22,ml,9,156,0.218,0.04,uu,uu60317462,2019-03-21T15:24:28.820Z,"16km ESE of Ferron, Utah",earthquake,0.34,6.39,0.12,3,reviewed,uu,uu
2019-03-21T12:14:39.385Z,36.8007,-115.8664,14.3,0.4,ml,32,221.22,0.062,0.1332,nn,nn00680553,2019-03-22T02:04:44.261Z,"66km N of Pahrump, Nevada",earthquake,,0.8,0.25,18,reviewed,nn,nn
2019-03-21T11:59:05.890Z,33.2501667,-116.088,3.57,1.1,ml,30,71,0.09064,0.17,ci,ci38279919,2019-03-21T18:08:17.389Z,"13km NNE of Ocotillo Wells, CA",earthquake,0.22,0.53,0.116,17,reviewed,ci,ci
2019-03-21T11:56:45.050Z,33.2433333,-116.0868333,3.55,2.24,ml,77,29,0.09221,0.19,ci,ci38279911,2019-03-21T18:00:58.740Z,"12km NNE of Ocotillo Wells, CA",earthquake,0.14,0.4,0.162,25,reviewed,ci,ci
2019-03-21T11:48:31.780Z,38.843,-111.4026667,-0.35,1.41,md,8,127,0.06501,0.09,uu,uu60317457,2019-03-21T15:21:50.610Z,"36km SW of Ferron, Utah",earthquake,0.65,0.8,0.016,3,reviewed,uu,uu
2019-03-21T11:44:04.284Z,37.0093,-116.3664,9.5,0.3,ml,19,108.98,0.035,0.1654,nn,nn00680588,2019-03-22T02:05:12.437Z,"36km ENE of Beatty, Nevada",earthquake,,1.2,0.47,8,reviewed,nn,nn
2019-03-21T11:43:06.859Z,59.2361,-153.734,108.5,2,ml,,,,1.12,ak,ak0193ohsrhk,2019-03-21T11:48:23.661Z,"88km SE of Old Iliamna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-03-21T11:40:29.300Z,33.5168333,-116.7956667,3.75,0.57,ml,23,55,0.005927,0.13,ci,ci38279895,2019-03-21T17:31:14.602Z,"10km NE of Aguanga, CA",earthquake,0.19,0.41,0.067,11,reviewed,ci,ci
2019-03-21T11:35:30.285Z,64.4384,-147.7565,18.3,0.5,ml,,,,0.4,ak,ak0193ohr3k3,2019-03-21T11:39:31.621Z,"39km SSW of North Pole, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-21T11:31:27.290Z,33.5215,-116.7941667,4.18,0.03,ml,17,105,0.01047,0.13,ci,ci38279879,2019-03-21T15:14:18.848Z,"11km NE of Aguanga, CA",earthquake,0.2,0.29,0.046,8,reviewed,ci,ci
2019-03-21T11:13:00.620Z,38.0691667,-122.2193333,8.7,1.05,md,29,144,0.007744,0.07,nc,nc73154976,2019-03-21T16:14:09.090Z,"2km NNW of Crockett, CA",earthquake,0.41,0.32,0.111,17,reviewed,nc,nc
2019-03-21T11:12:24.970Z,18.378,-65.018,77,3.04,md,3,340,1.0667,0.12,pr,pr2019080009,2019-03-21T17:25:01.481Z,"10km WNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.08,5.98,0.07,2,reviewed,pr,pr
2019-03-21T11:07:00.162Z,60.9133,-150.2358,19.9,2.2,ml,,,,0.94,ak,ak0193ohl17j,2019-03-21T11:20:48.153Z,"38km SSW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-21T11:01:42.010Z,37.6331667,-118.812,2.08,0.05,md,7,201,0.01955,0.02,nc,nc73154971,2019-03-21T16:24:03.090Z,"14km NW of Toms Place, CA",earthquake,0.51,0.76,0.259,7,reviewed,nc,nc
2019-03-21T11:01:40.450Z,33.5063333,-116.7745,2.63,0.49,ml,17,61,0.02242,0.12,ci,ci38279855,2019-03-21T13:39:30.454Z,"11km WSW of Anza, CA",earthquake,0.18,0.22,0.084,14,reviewed,ci,ci
2019-03-21T10:53:17.320Z,31.1039,-103.2497,5,3,mb_lg,,54,0.194,0.58,us,us1000jjpx,2019-03-21T11:07:45.040Z,"42km SSE of Pecos, Texas",earthquake,1.7,1.9,0.06,73,reviewed,us,us
2019-03-21T10:52:05.870Z,34.3471667,-116.4733333,9.44,1.54,ml,20,71,0.09344,0.2,ci,ci38279847,2019-03-21T14:55:27.375Z,"26km N of Yucca Valley, CA",earthquake,0.35,0.76,0.148,28,reviewed,ci,ci
2019-03-21T10:46:22.660Z,39.3125,-111.954,4.33,1.89,ml,21,71,0.181,0.2,uu,uu60317452,2019-03-21T15:18:11.740Z,"21km NNW of Gunnison, Utah",earthquake,0.51,1.29,0.052,5,reviewed,uu,uu
2019-03-21T10:42:01.620Z,38.8053322,-122.8263321,1.63,0.56,md,9,127,0.004172,0.05,nc,nc73154961,2019-03-21T12:16:03.649Z,"7km WNW of The Geysers, CA",earthquake,0.65,0.92,,1,automatic,nc,nc
2019-03-21T10:33:25.220Z,-3.4801,145.14,10,4.9,mb,,39,2.642,0.72,us,us1000jjpp,2019-03-21T10:49:54.040Z,"135km ENE of Angoram, Papua New Guinea",earthquake,6.6,1.8,0.091,38,reviewed,us,us
2019-03-21T10:29:31.660Z,36.0705,-117.679,1.14,1.01,ml,12,75,0.08324,0.13,ci,ci38279831,2019-03-21T13:41:03.300Z,"24km E of Coso Junction, CA",earthquake,0.25,0.42,0.136,12,reviewed,ci,ci
2019-03-21T10:22:40.370Z,37.5391667,-118.4751667,0.32,0.94,md,8,343,0.2858,0.04,nc,nc73154956,2019-03-21T16:44:03.217Z,"18km NE of Round Valley, CA",earthquake,2.96,4.63,0.061,7,reviewed,nc,nc
2019-03-21T10:17:46.420Z,36.0691667,-117.6836667,1.92,1.38,ml,26,59,0.07935,0.13,ci,ci38279823,2019-03-21T17:54:53.680Z,"24km E of Coso Junction, CA",earthquake,0.14,0.23,0.113,19,reviewed,ci,ci
2019-03-21T10:16:28.136Z,63.6255,-147.5121,64.9,1.5,ml,,,,0.49,ak,ak0193oh1l6l,2019-03-21T10:21:16.579Z,"76km ESE of Healy, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-03-21T10:13:23.860Z,38.8148333,-122.8143333,3.28,0.26,md,22,78,0.009174,0.03,nc,nc73154951,2019-03-21T18:42:02.904Z,"6km NW of The Geysers, CA",earthquake,0.34,0.47,,1,reviewed,nc,nc
2019-03-21T10:12:01.481Z,61.3849,-150.0742,34.1,1.5,ml,,,,0.61,ak,ak0193oh0o9g,2019-03-21T10:15:24.955Z,"16km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-21T10:11:50.030Z,36.5813,-115.8734,0,0.2,ml,13,280.09,0.108,0.0974,nn,nn00680550,2019-03-22T02:04:41.229Z,"42km NNE of Pahrump, Nevada",earthquake,,0,0.3,4,reviewed,nn,nn
2019-03-21T10:09:25.760Z,38.8326667,-111.3993333,1.91,1.7,md,7,133,0.05592,0.07,uu,uu60317447,2019-03-22T17:06:45.460Z,"37km SW of Ferron, Utah",earthquake,0.62,3.98,0.216,5,reviewed,uu,uu
2019-03-21T10:01:49.710Z,42.6366667,-111.3865,-3.3,2.39,ml,12,112,0.1604,0.2,uu,uu60317442,2019-03-21T16:33:49.980Z,"17km E of Soda Springs, Idaho",earthquake,0.53,1.32,0.252,4,reviewed,uu,uu
2019-03-21T10:00:02.448Z,36.7065,-116.3042,9.5,0.1,ml,12,104.2,0.055,0.1525,nn,nn00680585,2019-03-22T02:05:10.389Z,"46km ESE of Beatty, Nevada",earthquake,,1.5,0.98,5,reviewed,nn,nn
2019-03-21T09:57:29.150Z,34.434,-117.7216667,5.87,1.12,ml,24,98,0.06307,0.13,ci,ci38279815,2019-03-21T17:44:39.830Z,"7km W of Pinon Hills, CA",earthquake,0.2,0.45,0.144,16,reviewed,ci,ci
2019-03-21T09:55:01.662Z,38.565,-119.5962,10.1,1,ml,6,129.99,0.138,0.0736,nn,nn00680583,2019-03-22T02:05:08.456Z,"32km SW of Smith Valley, Nevada",earthquake,,2,0.72,3,reviewed,nn,nn
2019-03-21T09:40:25.461Z,36.8352,-117.4937,4.2,0.9,ml,10,211.84,0.191,0.1513,nn,nn00680548,2019-03-22T02:04:35.189Z,"56km ENE of Lone Pine, California",earthquake,,4,0.43,7,reviewed,nn,nn
2019-03-21T09:21:54.090Z,33.2143333,-116.7473333,20.42,0.88,ml,44,36,0.02362,0.15,ci,ci38279799,2019-03-21T17:32:47.741Z,"3km SSE of Lake Henshaw, CA",earthquake,0.18,0.37,0.105,18,reviewed,ci,ci
2019-03-21T09:16:34.960Z,44.4335,-110.396,3.79,1.73,ml,8,131,0.0898,0.09,uu,uu60317437,2019-03-21T15:22:53.920Z,"34km E of Old Faithful Geyser, Wyoming",earthquake,0.36,2.11,0.054,2,reviewed,uu,uu
2019-03-21T09:15:40.660Z,-7.8777,32.0851,22,5.5,mww,,61,7.351,1.49,us,us1000jjp9,2019-03-24T18:22:28.615Z,"52km E of Sumbawanga, Tanzania",earthquake,7.6,1.9,0.061,26,reviewed,us,us
2019-03-21T09:12:23.770Z,38.8341675,-122.7501678,1.01,0.75,md,10,112,0.01586,0.03,nc,nc73154946,2019-03-21T11:23:02.623Z,"3km WNW of Cobb, CA",earthquake,0.46,0.64,0.01,3,automatic,nc,nc
2019-03-21T09:12:00.760Z,38.8303337,-122.8684998,2.82,0.93,md,18,115,0.009499,0.03,nc,nc73154941,2019-03-21T10:57:04.172Z,"11km WNW of The Geysers, CA",earthquake,0.28,0.5,0.04,2,automatic,nc,nc
2019-03-21T09:09:09.740Z,36.0673333,-117.681,0.43,0.58,ml,11,74,0.08019,0.11,ci,ci38279791,2019-03-21T13:40:08.817Z,"24km E of Coso Junction, CA",earthquake,0.24,0.49,0.098,6,reviewed,ci,ci
2019-03-21T09:00:15.510Z,37.6518333,-118.933,4.26,-0.01,md,9,179,0.01517,0.02,nc,nc73154936,2019-03-21T15:48:52.294Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.64,0.91,0.139,9,reviewed,nc,nc
2019-03-21T08:51:52.090Z,38.9013,-97.5658,5,2.3,mb_lg,,59,0.771,1.12,us,us1000jjp0,2019-03-21T21:39:30.040Z,"7km NNE of Salina, Kansas",earthquake,2.7,1.9,0.096,28,reviewed,us,us
2019-03-21T08:48:48.900Z,36.0311667,-117.8143333,1.68,1.26,ml,24,50,0.04022,0.13,ci,ci38279783,2019-03-21T16:31:46.836Z,"12km E of Coso Junction, CA",earthquake,0.13,0.18,0.149,18,reviewed,ci,ci
2019-03-21T08:48:29.370Z,36.0286667,-117.8165,1.7,0.6,ml,15,90,0.04168,0.12,ci,ci37211916,2019-03-21T16:48:40.359Z,"12km E of Coso Junction, CA",earthquake,0.18,0.26,0.115,5,reviewed,ci,ci
2019-03-21T08:16:40.000Z,65.2609,-168.0166,10,3.5,ml,,139,0.302,0.7,us,us1000jjnp,2019-03-21T08:36:29.040Z,"66km SE of Little Diomede Island, Alaska",earthquake,3.2,1.9,0.077,22,reviewed,us,us
2019-03-21T08:14:27.060Z,19.4001667,-155.4455,8.92,2.96,ml,59,25,0.0872,0.11,hv,hv70876392,2019-03-21T20:25:16.817Z,"21km N of Pahala, Hawaii",earthquake,0.25,0.34,0.194,43,reviewed,hv,hv
2019-03-21T08:08:11.360Z,38.8285,-122.7515,1.01,2.06,md,59,69,0.01068,0.07,nc,nc73154921,2019-03-21T18:43:02.910Z,"3km WNW of Cobb, CA",earthquake,0.1,0.18,0.159,32,reviewed,nc,nc
2019-03-21T08:07:48.750Z,37.3643,-118.4419,8.4,1.2,ml,8,92.48,0.074,0.2073,nn,nn00680545,2019-03-22T02:04:31.773Z,"1km ENE of West Bishop, California",earthquake,,6.7,0.55,4,reviewed,nn,nn
2019-03-21T08:07:33.388Z,60.2408,-150.9961,63.5,1.8,ml,,,,0.3,ak,ak0193ofssxm,2019-03-21T08:15:14.941Z,"22km SE of Cohoe, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-03-21T08:01:51.780Z,38.8371667,-111.427,4.91,1.05,ml,8,109,0.05714,0.27,uu,uu60317432,2019-03-22T17:02:36.660Z,"38km SW of Ferron, Utah",earthquake,2.01,4.32,0.169,3,reviewed,uu,uu
2019-03-21T07:55:33.364Z,66.2948,-157.2137,0.1,2.8,ml,,,,1.03,ak,ak0193ofhnqi,2019-03-21T08:14:28.040Z,"69km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-21T07:43:35.010Z,38.8391667,-111.4116667,2.5,1.31,ml,12,122,0.05982,0.12,uu,uu60317427,2019-03-22T16:59:26.730Z,"37km SW of Ferron, Utah",earthquake,0.58,1.43,0.069,2,reviewed,uu,uu
2019-03-21T07:43:11.970Z,35.9715,-120.5293333,10.59,1.02,md,30,63,0.01493,0.04,nc,nc73154916,2019-03-21T16:06:03.985Z,"12km NW of Parkfield, CA",earthquake,0.27,0.38,0.211,12,reviewed,nc,nc
2019-03-21T07:42:37.400Z,38.8253326,-122.7506638,1.04,0.77,md,7,100,0.01589,0.02,nc,nc73154911,2019-03-21T09:51:04.782Z,"2km W of Cobb, CA",earthquake,0.39,0.95,0.08,3,automatic,nc,nc
2019-03-21T07:35:39.799Z,36.7079,-116.2932,6.1,-0.2,ml,6,267.46,0.068,0.1244,nn,nn00680580,2019-03-22T02:05:06.915Z,"47km ESE of Beatty, Nevada",earthquake,,3.7,0.03,2,reviewed,nn,nn
2019-03-21T07:33:43.830Z,38.8458333,-111.4146667,1.59,1.93,ml,14,118,0.06611,0.13,uu,uu60317422,2019-03-21T18:44:23.840Z,"36km SW of Ferron, Utah",earthquake,0.5,31.61,0.218,4,reviewed,uu,uu
2019-03-21T07:26:26.410Z,36.0695,-117.6776667,1.32,0.74,ml,11,76,0.08362,0.13,ci,ci38279767,2019-03-21T13:40:25.158Z,"24km E of Coso Junction, CA",earthquake,0.27,0.48,0.109,6,reviewed,ci,ci
2019-03-21T07:23:55.300Z,38.844,-111.4188333,2.63,2.3,ml,17,115,0.06402,0.14,uu,uu60317412,2019-03-21T18:36:38.840Z,"37km SW of Ferron, Utah",earthquake,0.45,1.26,0.217,4,reviewed,uu,uu
2019-03-21T07:11:51.132Z,61.4225,-150.0453,38.4,1.6,ml,,,,0.47,ak,ak0193of89k9,2019-03-21T07:16:52.731Z,"12km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-03-21T06:54:06.570Z,17.9556,-68.5483,76,2.77,md,14,228,0.5827,0.3,pr,pr2019080007,2019-03-21T08:33:43.583Z,"47km S of Boca de Yuma, Dominican Republic",earthquake,2.47,2.91,0.33,11,reviewed,pr,pr
2019-03-21T06:53:24.435Z,38.5629,-119.5921,9.3,0.6,ml,5,288.81,0.134,0.2185,nn,nn00680578,2019-03-22T02:05:05.444Z,"32km SW of Smith Valley, Nevada",earthquake,,4.3,0.71,2,reviewed,nn,nn
2019-03-21T06:52:30.190Z,38.8206667,-122.8268333,3.78,0.42,md,22,54,0.006854,0.09,nc,nc73154901,2019-03-21T17:45:04.560Z,"8km NW of The Geysers, CA",earthquake,0.37,0.84,0.175,4,reviewed,nc,nc
2019-03-21T06:50:48.890Z,36.0665,-117.6846667,1.92,1.04,ml,23,58,0.07723,0.14,ci,ci38279759,2019-03-21T16:27:58.413Z,"24km E of Coso Junction, CA",earthquake,0.16,0.26,0.191,9,reviewed,ci,ci
2019-03-21T06:44:19.000Z,34.6466667,-119.0053333,12.9,1.11,ml,23,140,0.1185,0.18,ci,ci38279751,2019-03-21T16:21:53.937Z,"20km SSW of Frazier Park, CA",earthquake,0.4,0.63,0.125,7,reviewed,ci,ci
2019-03-21T06:38:53.610Z,34.6411667,-119.0078333,13.44,1.05,ml,15,141,0.1212,0.2,ci,ci38279735,2019-03-21T15:20:38.397Z,"21km SSW of Frazier Park, CA",earthquake,0.54,1.16,0.068,6,reviewed,ci,ci
2019-03-21T06:31:38.570Z,34.6451667,-119.0041667,12.52,1.8,ml,50,60,0.1203,0.21,ci,ci38279727,2019-03-21T16:14:03.310Z,"20km SSW of Frazier Park, CA",earthquake,0.23,0.5,0.164,38,reviewed,ci,ci
2019-03-21T06:30:12.514Z,63.2921,-151.2507,1.2,0.7,ml,,,,0.69,ak,ak0193oeqtg3,2019-03-21T17:09:44.286Z,"115km W of Cantwell, Alaska",earthquake,,8.2,,,reviewed,ak,ak
2019-03-21T06:25:10.012Z,59.8227,-153.3618,116.6,2.5,ml,,,,0.46,ak,ak0193oepqs8,2019-03-21T06:29:54.255Z,"81km SSW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-21T06:22:08.650Z,46.3095,-122.222666666667,6.05,-0.03,ml,6,132,,0.07,uw,uw61514566,2019-03-21T16:56:38.760Z,"27km S of Morton, Washington",earthquake,0.33,0.57,0.0750887638023836,4,reviewed,uw,uw
2019-03-21T06:21:03.990Z,38.8153333,-122.8178333,2.87,0.25,md,15,75,0.01008,0.03,nc,nc73154891,2019-03-21T16:34:03.152Z,"7km NW of The Geysers, CA",earthquake,0.33,0.64,,1,reviewed,nc,nc
2019-03-21T06:14:40.887Z,39.4162,-120.1808,10.7,0.8,ml,8,106.84,0.126,0.123,nn,nn00680577,2019-03-22T02:05:03.365Z,"9km N of Truckee, California",earthquake,,2.2,0.55,6,reviewed,nn,nn
2019-03-21T06:13:05.097Z,39.4213,-120.1796,9.7,0.4,ml,5,167.95,0.129,0.0768,nn,nn00680575,2019-03-22T02:05:01.424Z,"10km N of Truckee, California",earthquake,,3.2,0.69,4,reviewed,nn,nn
